step,hour_of_day,source_flow_Ls,leak_active,leak_node,pressure_15,pressure_35,pressure_101,pressure_105,pressure_113,pressure_201
943,19.75,506.0671,0,,38.501675,41.741306,32.938915,37.15643,45.17273,43.901287
944,20.0,508.18658,0,,38.309063,41.580975,32.547386,36.776417,44.874516,43.75076
945,20.25,508.9506,0,,38.25622,41.533073,32.49888,36.7278,44.82619,43.704563
946,20.5,509.71066,0,,38.203594,41.48506,32.450333,36.67915,44.7778,43.658104
947,20.75,510.46677,0,,38.15118,41.436962,32.40174,36.630478,44.72935,43.611412
948,21.0,829.5644,0,,38.927776,41.681644,32.697044,36.974422,45.034332,43.79314
949,21.25,829.2649,0,,38.970573,41.709454,32.727818,37.00598,45.064137,43.81097
950,21.5,828.9658,0,,39.01333,41.737892,32.75911,37.03802,45.094513,43.830463
951,21.75,828.6673,0,,39.05604,41.76696,32.790913,37.070526,45.125454,43.851505
952,22.0,829.87506,0,,35.2393,41.60311,32.24169,36.54581,44.773293,43.585213
953,22.25,829.74115,0,,35.25947,41.58596,32.232105,36.538025,44.760807,43.560856
954,22.5,829.60815,0,,35.27933,41.569954,32.22347,36.531113,44.749374,43.538124
955,22.75,829.4764,0,,35.298885,41.55507,32.215702,36.525017,44.738953,43.51696
956,23.0,830.5988,0,,34.888866,41.15683,31.143969,35.530964,44.041412,43.018646
957,23.25,830.5707,0,,34.890995,41.117924,31.115482,35.5044,44.009087,42.969036
958,23.5,830.5455,0,,34.892612,41.07996,31.08754,35.478333,43.977417,42.920967
959,23.75,830.52313,0,,34.893738,41.042965,31.060158,35.452778,43.946423,42.874466
960,0.0,823.86163,0,,29.546427,41.38477,32.031723,36.38393,44.587536,43.30455
961,0.25,823.57306,0,,29.59043,41.40962,32.059593,36.412624,44.61421,43.320175
962,0.5,823.2851,0,,29.634228,41.435017,32.08791,36.44172,44.641376,43.337048
963,0.75,822.99774,0,,29.67784,41.460976,32.11666,36.47122,44.66904,43.35513
964,1.0,824.86285,0,,28.954967,40.996845,30.573313,35.044952,43.707897,42.687347
965,1.25,824.77716,0,,28.968185,40.961433,30.550604,35.024277,43.68118,42.64208
966,1.5,824.69336,0,,28.980946,40.927055,30.528566,35.00422,43.655228,42.598377
967,1.75,824.61145,0,,28.993254,40.893715,30.507175,34.984764,43.630013,42.55618
968,2.0,823.1257,0,,29.585964,41.174213,31.696707,36.081047,44.330715,42.96262
969,2.25,822.9071,0,,29.618835,41.18793,31.713924,36.099136,44.346554,42.970856
970,2.5,822.6889,0,,29.651604,41.202576,31.731865,36.117893,44.363205,42.980297
971,2.75,822.4708,0,,29.684252,41.21812,31.7505,36.137295,44.38062,42.990894
972,3.0,822.2379,0,,29.734129,41.22901,31.796522,36.18177,44.407135,42.957565
973,3.25,822.02313,0,,29.766228,41.244587,31.815104,36.201103,44.42457,42.968777
974,3.5,821.8087,0,,29.798227,41.261005,31.83434,36.22104,44.442738,42.981026
975,3.75,821.59467,0,,29.830109,41.278194,31.854166,36.24153,44.461563,42.994217
976,4.0,818.3988,0,,30.743309,42.00518,33.510643,37.8227,45.71405,43.90151
977,4.25,817.938,0,,30.810352,42.085335,33.5868,37.898006,45.790928,43.98376
978,4.5,817.4773,0,,30.877369,42.165062,33.662632,37.973003,45.867462,44.065544
979,4.75,817.0168,0,,30.944355,42.244354,33.73814,38.0477,45.943657,44.146854
980,5.0,805.26215,0,,38.755844,43.26642,34.753094,39.118984,46.990604,45.058224
981,5.25,804.5449,0,,38.86002,43.38164,34.864426,39.2294,47.10268,45.173233
982,5.5,803.8319,0,,38.963535,43.49613,34.97505,39.33912,47.21404,45.287548
983,5.75,803.1229,0,,39.0664,43.609886,35.08498,39.44814,47.3247,45.401165
984,6.0,487.35953,0,,35.93317,42.068237,33.16597,37.427612,45.454155,43.92917
985,6.25,487.9835,0,,35.891468,42.038155,33.13392,37.395027,45.422615,43.908802
986,6.5,488.60092,0,,35.850174,42.008205,33.10206,37.362644,45.39124,43.88832
987,6.75,489.2119,0,,35.80928,41.97839,33.070366,37.330444,45.36003,43.867718
988,7.0,490.2816,0,,39.099995,41.776546,32.63368,36.91871,45.045498,43.61898
989,7.25,490.95953,0,,39.05459,41.731373,32.58896,36.874077,45.000652,43.580307
990,7.5,491.63275,0,,39.00929,41.68646,32.544487,36.829693,44.956047,43.541416
991,7.75,492.3015,0,,38.96424,41.641777,32.500237,36.785538,44.911667,43.502316
992,8.0,492.22107,0,,38.996037,41.689915,32.67788,36.95204,45.019478,43.549763
993,8.25,492.80637,0,,38.9569,41.655136,32.6426,36.916615,44.984413,43.521725
994,8.5,493.38663,0,,38.918068,41.62058,32.60755,36.881413,44.949562,43.493572
995,8.75,493.96225,0,,38.87951,41.58615,32.572647,36.846363,44.91485,43.465122
996,9.0,508.83032,0,,38.211487,41.08464,31.841845,36.11398,44.296043,43.00421
997,9.25,827.6936,0,,39.163837,41.589394,32.49526,36.8039,44.898247,43.439396
998,9.5,827.52686,0,,39.18566,41.584743,32.497013,36.807125,44.897945,43.434055
999,9.75,827.36115,0,,39.207405,41.5812,32.499607,36.81112,44.898575,43.42978
1000,10.0,827.0669,0,,39.243496,41.581043,32.53671,36.848236,44.91922,43.466385
1001,10.25,826.8858,0,,39.268044,41.58672,32.546955,36.85952,44.92807,43.4709
1002,10.5,826.7033,0,,39.293015,41.594677,32.559,36.872494,44.93886,43.477398
1003,10.75,826.5197,0,,39.318275,41.604507,32.572495,36.88683,44.951244,43.48556
1004,11.0,826.92035,0,,35.690235,41.579987,32.377457,36.69862,44.83961,43.414253
1005,11.25,826.814,0,,35.705074,41.571423,32.373993,36.696384,44.834515,43.40427
1006,11.5,826.70917,0,,35.719707,41.56391,32.371346,36.69488,44.83031,43.395336
1007,11.75,826.60547,0,,35.73415,41.557457,32.369503,36.694134,44.82699,43.387444
1008,12.0,826.4487,0,,35.772476,41.559258,32.4208,36.743275,44.85523,43.4467
1009,12.25,826.33,0,,35.78941,41.563774,32.428017,36.75112,44.861572,43.44955
1010,12.5,826.21155,0,,35.806324,41.569416,32.436085,36.759766,44.86885,43.453453
1011,12.75,826.0936,0,,35.823204,41.575996,32.444874,36.76907,44.876915,43.458286
1012,13.0,825.79315,0,,35.910904,41.645416,32.61758,36.933006,44.994873,43.543957
1013,13.25,825.6376,0,,35.933754,41.669304,32.64098,36.956295,45.018414,43.56588
1014,13.5,825.4824,0,,35.95653,41.692993,32.664223,36.979435,45.04179,43.587788
1015,13.75,825.32776,0,,35.97923,41.71649,32.68731,37.00243,45.065,43.609653
1016,14.0,824.7629,0,,36.124584,41.885265,32.995552,37.296646,45.306717,43.83801
1017,14.25,824.55225,0,,36.15567,41.92486,33.03291,37.333454,45.344597,43.877354
1018,14.5,824.34143,0,,36.18677,41.96404,33.069958,37.369976,45.382153,43.916344
1019,14.75,824.1305,0,,36.217873,42.002777,33.10668,37.4062,45.41936,43.954956
1020,15.0,823.4182,0,,36.383247,42.19326,33.44799,37.734715,45.705967,44.175007
1021,15.25,823.1537,0,,36.422127,42.243565,33.495125,37.781128,45.75368,44.226334
1022,15.5,807.15485,0,,38.694714,43.597183,35.09008,39.42295,47.30907,45.519276
1023,15.75,806.41705,0,,38.801884,43.715298,35.204266,39.536243,47.42399,45.636967
1024,16.0,496.74734,0,,39.106716,42.09017,33.171936,37.409904,45.4524,44.08054
1025,16.25,497.5456,0,,39.052036,42.054314,33.13267,37.369804,45.413975,44.054283
1026,16.5,498.33875,0,,38.99764,42.01808,33.093185,37.329517,45.3753,44.027493
1027,16.75,499.12683,0,,38.943565,41.98149,33.05348,37.289047,45.336388,44.000156
1028,17.0,499.47357,0,,38.930157,41.977776,33.10296,37.335064,45.365833,44.00919
1029,17.25,500.2155,0,,38.879196,41.945312,33.06693,37.298203,45.330513,43.985596
1030,17.5,500.95306,0,,38.82852,41.912357,33.030582,37.26106,45.294834,43.961338
1031,17.75,501.68616,0,,38.77814,41.878956,32.99396,37.223675,45.25885,43.93646
1032,18.0,501.74545,0,,38.80212,41.91352,33.138733,37.36215,45.367367,44.00943
1033,18.25,502.38126,0,,38.758354,41.892593,33.11251,37.334854,45.342087,43.996136
1034,18.5,503.01617,0,,38.71467,41.87038,33.085365,37.306713,45.31582,43.98154
1035,18.75,503.64948,0,,38.671104,41.847057,33.057434,37.27784,45.288708,43.9658
1036,19.0,504.20123,0,,38.629982,41.819553,33.028263,37.24807,45.260056,43.957882
1037,19.25,504.83084,0,,38.586697,41.79391,32.998688,37.21768,45.231197,43.939785
1038,19.5,505.4574,0,,38.543606,41.767544,32.96861,37.18684,45.20179,43.920647
1039,19.75,506.0807,0,,38.500736,41.740494,32.938072,37.155586,45.171898,43.900536
1040,20.0,508.19998,0,,38.30814,41.580154,32.54655,36.77558,44.873688,43.749992
1041,20.25,508.96393,0,,38.2553,41.53225,32.498047,36.72696,44.825363,43.703793
1042,20.5,509.7239,0,,38.202675,41.484238,32.449493,36.678307,44.77697,43.65733
1043,20.75,510.47998,0,,38.150265,41.436134,32.40091,36.629642,44.72852,43.610626
1044,21.0,829.5581,0,,38.928688,41.682396,32.697826,36.975216,45.03511,43.793774
1045,21.25,829.25854,0,,38.971478,41.710217,32.728607,37.00678,45.06491,43.81162
1046,21.5,828.9596,0,,39.014233,41.73866,32.759903,37.03882,45.0953,43.831135
1047,21.75,828.6611,0,,39.056946,41.767727,32.79171,37.071327,45.126236,43.85219
1048,22.0,829.86865,0,,35.24024,41.603897,32.2425,36.546627,44.774094,43.585926
1049,22.25,829.7347,0,,35.26041,41.586754,32.232918,36.538837,44.761612,43.561573
1050,22.5,829.60187,0,,35.28027,41.570747,32.224285,36.53193,44.750183,43.538857
1051,22.75,829.4701,0,,35.299816,41.555862,32.216515,36.525833,44.739754,43.517693
1052,23.0,830.5923,0,,34.889824,41.15766,31.144825,35.531826,44.042263,43.019432
1053,23.25,830.5643,0,,34.891945,41.11876,31.116337,35.50526,44.009937,42.969822
1054,23.5,830.53906,0,,34.893562,41.080795,31.088398,35.479195,43.978268,42.92176
1055,23.75,830.5167,0,,34.894684,41.043804,31.061014,35.45364,43.947277,42.875267
1056,0.0,823.8556,0,,29.547327,41.385574,32.032536,36.38475,44.588345,43.305317
1057,0.25,823.567,0,,29.591328,41.410423,32.060413,36.41344,44.61502,43.320946
1058,0.5,823.27905,0,,29.635124,41.43583,32.088722,36.44254,44.64219,43.337822
1059,0.75,822.9917,0,,29.678732,41.46179,32.11748,36.472042,44.669853,43.35591
1060,1.0,824.8567,0,,28.955873,40.997677,30.574156,35.04579,43.70874,42.688152
1061,1.25,824.77106,0,,28.969093,40.96226,30.551441,35.025112,43.682014,42.642887
1062,1.5,824.6873,0,,28.98185,40.927887,30.52941,35.005062,43.65607,42.599186
1063,1.75,824.6053,0,,28.994156,40.89455,30.508015,34.985603,43.63085,42.556988
1064,2.0,823.1196,0,,29.58685,41.17503,31.697529,36.08187,44.331535,42.96342
1065,2.25,822.9011,0,,29.619722,41.18875,31.71475,36.09996,44.347378,42.971657
1066,2.5,822.68286,0,,29.652481,41.2034,31.732695,36.118717,44.364025,42.981102
1067,2.75,822.46484,0,,29.685133,41.218945,31.751326,36.138123,44.381443,42.99169
1068,3.0,822.232,0,,29.735006,41.229836,31.797352,36.1826,44.407955,42.958366
1069,3.25,822.0173,0,,29.767103,41.24541,31.815931,36.201927,44.4254,42.969585
1070,3.5,821.80286,0,,29.799097,41.261833,31.835169,36.221867,44.44356,42.98183
1071,3.75,821.5888,0,,29.830978,41.27902,31.854994,36.24236,44.46239,42.995026
1072,4.0,818.39307,0,,30.744167,42.006004,33.511463,37.823524,45.71488,43.90232
1073,4.25,817.9321,0,,30.811207,42.08616,33.587624,37.89883,45.791756,43.984573
1074,4.5,817.4715,0,,30.878225,42.165886,33.663456,37.973824,45.868286,44.066357
1075,4.75,817.01105,0,,30.94521,42.24518,33.73896,38.048523,45.944477,44.14767
1076,5.0,805.2479,0,,38.75793,43.26873,34.75533,39.121197,46.99285,45.06052
1077,5.25,804.53076,0,,38.86209,43.38394,34.866646,39.2316,47.10491,45.17551
1078,5.5,803.81775,0,,38.965595,43.498413,34.97726,39.341305,47.216267,45.289814
1079,5.75,803.10895,0,,39.068447,43.61215,35.087173,39.45031,47.326904,45.403416
1080,6.0,487.38007,0,,35.931793,42.067013,33.16473,37.42637,45.45292,43.928146
1081,6.25,488.0038,0,,35.8901,42.036945,33.13269,37.393795,45.42139,43.90778
1082,6.5,488.6211,0,,35.848816,42.007008,33.100838,37.36142,45.390026,43.887306
1083,6.75,489.23196,0,,35.807934,41.977196,33.069153,37.32923,45.35883,43.866703
1084,7.0,490.3011,0,,39.098698,41.77541,32.63253,36.91755,45.044357,43.618057
1085,7.25,490.97888,0,,39.053295,41.730244,32.58781,36.872917,44.999508,43.579372
1086,7.5,491.65195,0,,39.008007,41.68532,32.54334,36.82854,44.954906,43.54047
1087,7.75,492.3206,0,,38.96297,41.640648,32.49909,36.784386,44.910522,43.501354
1088,8.0,492.24017,0,,38.99476,41.68877,32.676716,36.95088,45.01832,43.54877
1089,8.25,492.82535,0,,38.95563,41.653996,32.64144,36.91545,44.983257,43.520733
1090,8.5,493.40546,0,,38.916805,41.61944,32.6064,36.880257,44.948414,43.492577
1091,8.75,493.98096,0,,38.878258,41.585014,32.5715,36.845203,44.913704,43.464115
1092,9.0,508.84717,0,,38.210308,41.083565,31.840765,36.1129,44.294964,43.00325
1093,9.25,827.6927,0,,39.163948,41.58928,32.4952,36.80386,44.89818,43.43934
1094,9.5,827.52594,0,,39.185772,41.58464,32.496964,36.807087,44.89788,43.434006
1095,9.75,827.3603,0,,39.207516,41.58111,32.49957,36.811092,44.898525,43.42974
1096,10.0,827.066,0,,39.24361,41.580975,32.53669,36.848225,44.91918,43.466354
1097,10.25,826.88495,0,,39.26817,41.586685,32.54696,36.859528,44.92806,43.470894
1098,10.5,826.7023,0,,39.29314,41.594666,32.55902,36.872524,44.93888,43.477406
1099,10.75,826.51886,0,,39.318413,41.604507,32.57253,36.88688,44.951275,43.48558
1100,11.0,826.91925,0,,35.690388,41.580025,32.377518,36.698685,44.83966,43.4143
1101,11.25,826.81305,0,,35.705223,41.571465,32.37406,36.696453,44.834568,43.404324
1102,11.5,826.70807,0,,35.719856,41.56396,32.371414,36.694958,44.830368,43.395393
1103,11.75,826.6045,0,,35.734295,41.55751,32.369576,36.69421,44.827057,43.387505
1104,12.0,826.4477,0,,35.772625,41.559307,32.420876,36.743355,44.855297,43.446762
1105,12.25,826.3289,0,,35.789555,41.563835,32.4281,36.75121,44.861645,43.44962
1106,12.5,826.2106,0,,35.80647,41.569485,32.436176,36.759857,44.868935,43.45353
1107,12.75,826.0925,0,,35.82335,41.576077,32.444965,36.76917,44.877007,43.458366
1108,13.0,825.7921,0,,35.911053,41.645515,32.61769,36.933117,44.99498,43.544052
1109,13.25,825.63654,0,,35.933903,41.669403,32.64109,36.95641,45.018524,43.565983
1110,13.5,825.48145,0,,35.956676,41.6931,32.66434,36.97955,45.041897,43.58789
1111,13.75,825.3267,0,,35.97938,41.716595,32.687428,37.002544,45.06511,43.60976
1112,14.0,824.76184,0,,36.12473,41.88538,32.995674,37.29677,45.306835,43.838123
1113,14.25,824.5512,0,,36.15582,41.924976,33.03303,37.33358,45.34472,43.877472
1114,14.5,824.34033,0,,36.18692,41.964153,33.070076,37.370102,45.38228,43.91646
1115,14.75,824.12946,0,,36.218014,42.002895,33.106804,37.406322,45.419487,43.95507
1116,15.0,823.41724,0,,36.38339,42.19338,33.448116,37.734844,45.706097,44.175125
1117,15.25,823.15265,0,,36.42227,42.243687,33.49525,37.781254,45.753807,44.226448
1118,15.5,807.1525,0,,38.695057,43.597565,35.090446,39.42332,47.30944,45.519653
1119,15.75,806.4146,0,,38.802227,43.71567,35.20463,39.53661,47.42436,45.637337
1120,16.0,496.7505,0,,39.1065,42.090008,33.17176,37.409725,45.45223,44.080395
1121,16.25,497.54877,0,,39.051823,42.05415,33.1325,37.36963,45.413795,44.05414
1122,16.5,498.3419,0,,38.99742,42.017914,33.093006,37.329338,45.375122,44.02735
1123,16.75,499.12988,0,,38.94335,41.981323,33.053303,37.28887,45.33621,44.00001
1124,17.0,499.4767,0,,38.929947,41.977604,33.102783,37.334885,45.36566,44.00904
1125,17.25,500.21857,0,,38.878986,41.94514,33.066753,37.298023,45.330338,43.98545
1126,17.5,500.95612,0,,38.828312,41.91219,33.030407,37.260883,45.29466,43.961193
1127,17.75,501.68927,0,,38.77793,41.878784,32.99378,37.2235,45.25868,43.936306
1128,18.0,501.74844,0,,38.80191,41.91335,33.138557,37.361965,45.36719,44.009274
1129,18.25,502.38425,0,,38.758144,41.89242,33.112335,37.33468,45.341904,43.99598
1130,18.5,503.01917,0,,38.71446,41.87021,33.08519,37.30653,45.31564,43.981384
1131,18.75,503.65247,0,,38.6709,41.846886,33.057255,37.277657,45.288525,43.965645
1132,19.0,504.20428,0,,38.62978,41.819374,33.02808,37.247887,45.259872,43.95772
1133,19.25,504.83383,0,,38.586494,41.79374,32.998505,37.2175,45.231014,43.93962
1134,19.5,505.46033,0,,38.543407,41.767365,32.96843,37.18666,45.20161,43.920483
1135,19.75,506.08368,0,,38.500534,41.740314,32.937897,37.155403,45.171715,43.90037
1136,20.0,508.20285,0,,38.30794,41.57998,32.54637,36.775402,44.873505,43.749832
1137,20.25,508.9668,0,,38.2551,41.532074,32.497868,36.72678,44.825184,43.70363
1138,20.5,509.72684,0,,38.20248,41.484062,32.449318,36.67813,44.77679,43.657166
1139,20.75,510.4828,0,,38.15007,41.435955,32.40073,36.629463,44.728344,43.61046
1140,21.0,829.5571,0,,38.928833,41.682514,32.697952,36.97534,45.035233,43.79387
1141,21.25,829.2576,0,,38.971622,41.71033,32.728725,37.0069,45.06504,43.811718
1142,21.5,828.95856,0,,39.014378,41.73878,32.76003,37.03894,45.095417,43.831238
1143,21.75,828.66003,0,,39.057087,41.76785,32.79183,37.07145,45.126366,43.85229
1144,22.0,829.8677,0,,35.240387,41.60402,32.242626,36.546753,44.77422,43.586037
1145,22.25,829.73376,0,,35.260563,41.58688,32.233044,36.53897,44.761734,43.561687
1146,22.5,829.6008,0,,35.28042,41.570877,32.22441,36.532063,44.75031,43.538967
1147,22.75,829.46906,0,,35.29996,41.55599,32.21665,36.525967,44.739887,43.51781
1148,23.0,830.5912,0,,34.889977,41.1578,31.144958,35.53196,44.0424,43.01955
1149,23.25,830.5632,0,,34.892097,41.11889,31.116472,35.505394,44.01007,42.969944
1150,23.5,830.53796,0,,34.89371,41.080933,31.088535,35.47933,43.9784,42.921886
1151,23.75,830.5157,0,,34.89483,41.04394,31.061152,35.453773,43.94741,42.875393
1152,0.0,823.8547,0,,29.54747,41.385704,32.032665,36.384876,44.588478,43.30543
1153,0.25,823.56604,0,,29.59147,41.410557,32.060543,36.41357,44.615147,43.321068
1154,0.5,823.27814,0,,29.63527,41.435955,32.088856,36.44267,44.642315,43.337948
1155,0.75,822.9908,0,,29.678875,41.461914,32.11761,36.472168,44.669983,43.356033
1156,1.0,824.8557,0,,28.956017,40.997807,30.574287,35.04593,43.70887,42.68828
1157,1.25,824.77,0,,28.969234,40.9624,30.551575,35.025246,43.682148,42.643017
1158,1.5,824.6862,0,,28.98199,40.928017,30.529541,35.00519,43.656197,42.59931
1159,1.75,824.6043,0,,28.994297,40.89468,30.508146,34.98574,43.63098,42.557117
1160,2.0,823.1188,0,,29.58699,41.17516,31.69766,36.082,44.331665,42.963543
1161,2.25,822.90015,0,,29.619867,41.18888,31.714882,36.100086,44.34751,42.971783
1162,2.5,822.6819,0,,29.65262,41.20353,31.732826,36.11885,44.364155,42.981228
1163,2.75,822.4639,0,,29.685272,41.219074,31.751457,36.138252,44.381573,42.99182
1164,3.0,822.2311,0,,29.735146,41.229965,31.79748,36.182728,44.40809,42.958492
1165,3.25,822.0163,0,,29.767242,41.24554,31.816063,36.20206,44.42553,42.969715
1166,3.5,821.8018,0,,29.799236,41.261963,31.835297,36.221996,44.443695,42.981956
1167,3.75,821.5879,0,,29.831118,41.27915,31.855125,36.24249,44.46252,42.99515
1168,4.0,818.39215,0,,30.744305,42.00613,33.5116,37.823658,45.715008,43.90245
1169,4.25,817.9312,0,,30.811348,42.086296,33.587753,37.89896,45.79188,43.984707
1170,4.5,817.4706,0,,30.878359,42.166016,33.663586,37.973957,45.86842,44.06649
1171,4.75,817.0102,0,,30.945349,42.245308,33.739094,38.048653,45.94461,44.147793
1172,5.0,805.2456,0,,38.75825,43.26909,34.755672,39.12154,46.993202,45.060875
1173,5.25,804.5285,0,,38.86242,43.3843,34.86699,39.231937,47.10526,45.175865
1174,5.5,803.81555,0,,38.96592,43.49877,34.977604,39.341644,47.21661,45.29016
1175,5.75,803.1067,0,,39.068768,43.612503,35.087513,39.450653,47.327248,45.403767
1176,6.0,487.38354,0,,35.93156,42.066788,33.16451,37.426144,45.4527,43.927956
1177,6.25,488.00732,0,,35.88987,42.03672,33.132473,37.393574,45.421165,43.90759
1178,6.5,488.62457,0,,35.848583,42.006786,33.10062,37.3612,45.38981,43.887115
1179,6.75,489.23535,0,,35.8077,41.97698,33.06894,37.329014,45.35861,43.86652
1180,7.0,490.30444,0,,39.098473,41.775208,32.63232,36.917347,45.04415,43.617886
1181,7.25,490.9822,0,,39.053078,41.730038,32.587605,36.872715,44.999302,43.5792
1182,7.5,491.65524,0,,39.007786,41.685123,32.543133,36.82834,44.9547,43.5403
1183,7.75,492.32388,0,,38.962746,41.64044,32.498886,36.78418,44.910324,43.50118
1184,8.0,492.24344,0,,38.994534,41.68856,32.676506,36.95067,45.018116,43.548588
1185,8.25,492.82867,0,,38.95541,41.65379,32.64124,36.91524,44.983055,43.520554
1186,8.5,493.40872,0,,38.91659,41.619236,32.606194,36.88005,44.948208,43.492397
1187,8.75,493.9842,0,,38.87804,41.584812,32.571293,36.845,44.9135,43.463932
1188,9.0,508.8501,0,,38.210102,41.083374,31.840576,36.112705,44.294773,43.00308
1189,9.25,827.6918,0,,39.164074,41.589336,32.49527,36.803932,44.898243,43.4394
1190,9.5,827.525,0,,39.185898,41.584698,32.49704,36.807163,44.89795,43.434067
1191,9.75,827.3593,0,,39.20764,41.581165,32.499645,36.811172,44.898594,43.4298
1192,10.0,827.06506,0,,39.243736,41.581036,32.53677,36.848305,44.919254,43.466427
1193,10.25,826.884,0,,39.268295,41.586758,32.54705,36.85962,44.928143,43.47097
1194,10.5,826.7015,0,,39.29327,41.594746,32.559113,36.87262,44.93897,43.477486
1195,10.75,826.5179,0,,39.31854,41.604595,32.572628,36.886974,44.951366,43.48567
1196,11.0,826.9183,0,,35.69052,41.580116,32.377617,36.69879,44.83976,43.414387
1197,11.25,826.8121,0,,35.705357,41.571564,32.37416,36.696556,44.83467,43.404415
1198,11.5,826.7072,0,,35.71999,41.564056,32.37152,36.695065,44.83047,43.395485
1199,11.75,826.60345,0,,35.734432,41.557606,32.369682,36.69432,44.82716,43.387596
1200,12.0,826.4468,0,,35.772755,41.559406,32.420982,36.74346,44.8554,43.44686
1201,12.25,826.32806,0,,35.78969,41.563942,32.428207,36.751316,44.86175,43.449715
1202,12.5,826.20966,0,,35.806602,41.56959,32.436283,36.759968,44.86904,43.453632
1203,12.75,826.0916,0,,35.823483,41.576187,32.44508,36.769283,44.877117,43.458473
1204,13.0,825.7912,0,,35.91119,41.64563,32.61781,36.933235,44.9951,43.544167
1205,13.25,825.6356,0,,35.93404,41.669514,32.64121,36.956528,45.018642,43.56609
1206,13.5,825.48047,0,,35.956814,41.69321,32.664455,36.97967,45.042015,43.588005
1207,13.75,825.32587,0,,35.979507,41.716713,32.687546,37.002663,45.065224,43.60987
1208,14.0,824.761,0,,36.124863,41.885498,32.995796,37.29689,45.306953,43.83824
1209,14.25,824.5503,0,,36.155952,41.925095,33.03315,37.3337,45.344837,43.877586
1210,14.5,824.33954,0,,36.18705,41.96427,33.070198,37.370224,45.382397,43.916573
1211,14.75,824.1286,0,,36.218147,42.003017,33.106922,37.406445,45.419605,43.955185
1212,15.0,823.4164,0,,36.38352,42.193497,33.448235,37.734966,45.706207,44.175243
1213,15.25,823.1518,0,,36.4224,42.2438,33.495373,37.781376,45.753925,44.226566
1214,15.5,807.15,0,,38.69541,43.597954,35.090824,39.42369,47.309814,45.52004
1215,15.75,806.4123,0,,38.802574,43.71606,35.205,39.53698,47.424736,45.637714
1216,16.0,496.75363,0,,39.106285,42.089844,33.171593,37.409554,45.45206,44.08026
1217,16.25,497.55188,0,,39.051613,42.053986,33.132324,37.369457,45.41363,44.054005
1218,16.5,498.34497,0,,38.99721,42.01775,33.092834,37.329166,45.37495,44.027214
1219,16.75,499.13297,0,,38.943142,41.981163,33.053135,37.2887,45.33604,43.999874
1220,17.0,499.4797,0,,38.929733,41.97744,33.10261,37.334713,45.36549,44.0089
1221,17.25,500.22162,0,,38.878777,41.944977,33.06658,37.297848,45.330166,43.985306
1222,17.5,500.95917,0,,38.828106,41.91202,33.030235,37.260708,45.29449,43.961052
1223,17.75,501.69223,0,,38.77773,41.87862,32.993607,37.22332,45.258507,43.93616
1224,18.0,501.75143,0,,38.801704,41.913177,33.138382,37.361786,45.36702,44.00913
1225,18.25,502.3873,0,,38.75794,41.892258,33.11216,37.334503,45.341732,43.99583
1226,18.5,503.02213,0,,38.714252,41.870045,33.085014,37.306355,45.315468,43.981236
1227,18.75,503.6555,0,,38.670692,41.846714,33.05708,37.27748,45.288353,43.96549
1228,19.0,504.20718,0,,38.629574,41.819202,33.027905,37.247707,45.2597,43.95757
1229,19.25,504.83673,0,,38.58629,41.793568,32.99833,37.217323,45.230835,43.93947
1230,19.5,505.46326,0,,38.543205,41.767193,32.968254,37.186478,45.20143,43.92033
1231,19.75,506.08658,0,,38.50033,41.740143,32.937714,37.155224,45.17154,43.900215
1232,20.0,508.20572,0,,38.307743,41.5798,32.546192,36.775223,44.873333,43.749676
1233,20.25,508.96967,0,,38.254906,41.531902,32.497692,36.726604,44.82501,43.70347
1234,20.5,509.7296,0,,38.202282,41.48389,32.449135,36.67795,44.776615,43.656994
1235,20.75,510.4856,0,,38.149876,41.435783,32.40055,36.62928,44.728165,43.610294
1236,21.0,829.5561,0,,38.928978,41.68264,32.69808,36.975468,45.03535,43.79397
1237,21.25,829.2566,0,,38.971767,41.710453,32.72885,37.007027,45.065163,43.81182
1238,21.5,828.95764,0,,39.014523,41.738903,32.76015,37.039066,45.095547,43.831345
1239,21.75,828.6591,0,,39.05724,41.767975,32.79196,37.071575,45.12649,43.852398
1240,22.0,829.86664,0,,35.240543,41.604145,32.242756,36.546886,44.77435,43.586147
1241,22.25,829.7327,0,,35.26071,41.587006,32.233177,36.539097,44.76186,43.561802
1242,22.5,829.59985,0,,35.280567,41.571003,32.224537,36.532192,44.75044,43.53908
1243,22.75,829.4681,0,,35.300114,41.556118,32.216774,36.526093,44.740017,43.517925
1244,23.0,830.5902,0,,34.89013,41.157932,31.145098,35.532093,44.042534,43.01968
1245,23.25,830.5622,0,,34.89225,41.119026,31.116611,35.505535,44.010204,42.970074
1246,23.5,830.537,0,,34.893864,41.081062,31.088669,35.47947,43.978542,42.922012
1247,23.75,830.51465,0,,34.894985,41.044075,31.06129,35.45391,43.947544,42.87552
1248,0.0,823.8537,0,,29.547619,41.38583,32.032795,36.38501,44.588608,43.305557
1249,0.25,823.56506,0,,29.591616,41.410683,32.060673,36.413704,44.61528,43.32119
1250,0.5,823.2771,0,,29.635414,41.43608,32.088985,36.4428,44.642445,43.338066
1251,0.75,822.98975,0,,29.67902,41.462044,32.11774,36.4723,44.670113,43.35616
1252,1.0,824.8546,0,,28.956163,40.99794,30.574427,35.046066,43.709003,42.688408
1253,1.25,824.76917,0,,28.969381,40.962524,30.551712,35.02538,43.682285,42.643147
